geo_id,city,zip,california_county,latitude,longitude,drinking_water,low_birth_weight,total_birth_pop,total_birth_count,birthing_rate,avg_birthing_age,teen_birth,geriatric_birth,female_employment_rate,unemployment_rate,health_insurance_coverage,disability,median_income,poverty_rate_families,poverty_rate_all,residence_over_1y,edu_less_than_hs,edu_some_hs,edu_hs,edu_some_college,edu_associate,edu_bachelors,edu_grad_prof,edu_hs_or_higher,edu_bachelors_or_higher,fms_never_married,fms_married_separated,fms_separated,fms_widowed,fms_divorced,foreign_born,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,foreign_born_not_citizen,limited_english,limited_english_spanish,limited_english_indo_euro,limited_english_aapi,limited_english_other
6029002811,Bakersfield,93311,Kern,35.3371406,-119.1201184,528.9694009,4.17,666,23,3.4534534534534536,26.130434782608695,0,0,49.4,1.5,98.6,9.7,123932,0.9,1.3,92.1,0.3,2.2,12.9,15.1,8.8,31.6,29.1,97.5,60.7,17.4,65.8,0,10.5,6.3,20.6,10,48.7,18.6,0,10.8,11.8,31.9,2.5,0.3,0.8,1.4,0
6029002812,Old Stine,93309,Kern,35.3505096,-119.0504014,642.6809545,7.1,1672,85,5.083732057416268,34.294117647058826,0,0.38823529411764707,59.6,24.4,82.7,14.2,26807,43.9,44.5,70.3,9,13.9,35.6,24.6,6.7,6.9,3.4,77.2,10.3,46.9,27.8,7.7,2.7,14.9,13.8,1.2,4.6,1.9,1.4,89.7,1.2,62,12.8,12.1,0,0.4,0.3
6029002813,Bakersfield,93309,Kern,35.3431099,-119.0506301,637.3338602,6.2,1220,156,12.78688524590164,33.92307692307692,0,0.3974358974358974,50.6,14.6,78.6,11.8,35545,23.6,33.9,73.5,9.7,9.6,36.2,24.4,3.1,13.3,3.9,80.7,17.1,39.4,31.7,2.4,8.8,17.7,26.4,0,44.7,0,2.4,52.9,0,75.4,19.7,12.7,0.3,5.5,1.2
6029002814,Bakersfield,93309,Kern,35.3359425,-119.049604,637.6794586,6.03,1072,125,11.66044776119403,33.32,0,0.368,60.2,12.3,78,12.2,33852,15.8,21.6,87,11,11.4,36.1,20.9,9.3,8.6,2.7,77.6,11.3,36,33.5,3.6,14.7,12.2,18.9,0,17.7,0,0,82.3,0,56.7,16.7,14.2,0.4,1,1.1
6029002815,Bakersfield,93309,Kern,35.3286336,-119.0481028,630.1344787,6.61,1434,189,13.179916317991632,32.95238095238095,0,0.36507936507936506,57.8,15.3,78.6,10.3,45764,20.2,24.2,76.8,7.4,13.3,31.6,33.4,4.6,8.2,1.3,79.3,9.6,42.7,33.8,2.7,6.6,14.1,15.7,1.1,14.9,0,0,79.1,4.8,57,12.1,10.6,0.2,1.3,0
6029002816,Bakersfield,93309,Kern,35.3264609,-119.0617564,528.9694009,5.24,1761,142,8.063600227143668,32.985915492957744,0,0.36619718309859156,52.9,15.9,79,10.9,43906,23.4,24.8,82.6,13.5,12.9,35.4,19.9,7.2,9,2.1,73.7,11.1,39,37.6,5.3,4.1,13.9,20.8,2.9,5.2,4.9,0,86.9,0,68.1,16,14.3,0,0.4,1.3
6029002817,Bakersfield,93309,Kern,35.3273754,-119.070111,528.9694009,7.1,1479,249,16.835699797160242,34.028112449799195,0,0.39357429718875503,61.6,15.5,84.6,9.8,37526,27,30.2,82.8,5.5,11.3,34.5,25.1,12.7,7,3.8,83.1,10.8,40.4,32.6,5.5,3,18.5,12.3,4.7,26.9,1.7,0,64.6,2,51.5,6.7,5.2,0,1.5,0
6029002818,Bakersfield,93309,Kern,35.3323458,-119.0852288,528.9694009,4.28,868,15,1.728110599078341,22,0,0,58.3,5.9,85.8,8.7,71100,12.6,13.9,82.4,3.7,4.5,17.1,31.4,8.5,22.1,12.7,91.8,34.8,25,49.8,5.3,8,11.9,8.9,5.2,45.9,5.2,0,43.8,0,40.1,6.1,4.8,1,0.4,0
6029002819,Bakersfield,93309,Kern,35.323044,-119.0823051,528.9694009,3.76,1286,118,9.175738724727838,26.06779661016949,0,0.13559322033898305,65.5,5.8,87.7,9.7,59929,10.1,16.7,79.9,3.9,7,26.6,29,9.8,15.8,7.8,89.1,23.7,37,43.9,3.8,5.6,9.6,14.6,4.3,16.4,9,12.1,57,1.3,44.2,8.7,5.7,0,1.9,1.2
6029002820,Bakersfield,93311,Kern,35.3180792,-119.1187516,528.9694009,5.67,1803,60,3.327787021630616,27.5,0,0.18333333333333332,62.6,5.9,91.3,8.3,81830,4.2,3.3,88,4.2,8.7,21.2,25.5,15,17.2,8.3,87.2,25.5,31,55.1,0.4,3.5,10,12.9,3.3,27.2,3.6,0,62.9,3,45.8,7.2,5.6,0.7,0.9,0
6029002821,Bakersfield,93311,Kern,35.3162893,-119.1021478,528.9694009,6.45,1264,97,7.674050632911392,36.81443298969072,0,0.44329896907216493,61.7,7.8,92.7,7.9,72096,7.6,8.1,82.5,8.5,2.8,26.3,30.9,11.4,16.5,3.7,88.7,20.2,29,52.1,2.5,3.8,12.6,11.9,1.4,18.9,12.7,12.7,52.3,1.9,60.4,9.9,7.4,0.2,0.5,1.8
6029002900,Bakersfield,93304,Kern,35.3322843,-119.0303423,625.1204784,6.88,1662,73,4.392298435619735,22,0,0,63.6,16.3,82.9,14,35655,31.2,32.9,84.7,15.2,16.4,31.8,21.8,6.4,6,2.4,68.4,8.4,32.3,42.6,6.4,6.9,11.9,21.9,0,6.2,0,0,91.6,2.2,65.2,16.7,15.8,0.7,0.2,0
6029003000,Bakersfield,93304,Kern,35.3321914,-119.0121142,625.1204784,5.26,2005,231,11.521197007481296,34.64069264069264,0,0.4199134199134199,54.1,17.7,76.9,6.4,32000,38,40.7,86.3,26.7,17.8,33.7,14.6,3.4,3.5,0.3,55.5,3.7,41.8,40.2,3.2,8.6,6.1,33.8,0,2.2,0,0,97.8,0,75.5,27.9,27.3,0,0.2,0.4
6029003103,Rexland Acres,93307,Kern,35.3095656,-118.9945268,636.1982051,6.02,1040,31,2.980769230769231,32.806451612903224,0,0.3225806451612903,48.5,26.4,70.1,13,34240,20.7,25.6,87.4,35,14.8,27.9,16,2.6,1.6,2.1,50.2,3.8,31,47.4,7.9,3.4,10.3,34.2,0,0,0,0,100,0,84.1,29.1,29.1,0,0,0
6029003112,Bakersfield,93313,Kern,35.3174932,-119.0458982,633.91423,5.27,1645,55,3.3434650455927053,26.363636363636363,0,0.14545454545454545,64,10.2,80.3,9.1,46773,15.4,14.9,84.4,16.7,13.1,28.5,22.1,7.5,9.6,2.4,70.2,12,42.6,40.4,3.7,3.8,9.5,21.6,1.4,26.9,0.8,0,70.9,0,73.1,20.9,15.8,3.1,2,0
6029003113,Bakersfield,93304,Kern,35.3179748,-119.0288352,625.1204784,6.68,1343,124,9.233060312732688,25.43548387096774,0,0.0967741935483871,51.5,12.5,80.9,8.4,43424,20.9,24,86.7,16.6,14.1,29.4,27.3,5.3,4.8,2.5,69.3,7.3,27.8,45.7,6.1,10.8,9.6,25.4,0.3,19.3,0,0.1,79.5,0.8,67.5,21.6,19.2,1.6,0.2,0.5
6029003114,Bakersfield,93313,Kern,35.3029184,-119.0445781,767.5920471,4.62,1957,129,6.5917220235053655,28.046511627906977,0,0.20155038759689922,57.7,15.2,85.6,9.7,57411,20.5,20.7,91.4,12.2,13.6,28.3,34.6,5,5.1,1.2,74.2,6.3,33.6,44.1,1.5,5.9,14.8,23.1,2.2,21,0,0,76.8,0,61.7,15.8,13.3,2.5,0,0
6029003115,Bakersfield,93304,Kern,35.3035415,-119.0269531,625.1204784,5.93,1530,112,7.3202614379084965,31.642857142857142,0,0.32142857142857145,44.8,15.3,81,8.3,39258,29.8,35.7,77,16.2,19.9,35.8,19.1,4.7,2.4,1.9,63.9,4.2,39.5,40.3,3.6,3.4,13.2,23.6,0,5.1,0,0,94.9,0,84.2,23,22.4,0.4,0.2,0
6029003121,Bakersfield,93307,Kern,35.3176683,-119.0121274,625.1204784,7.74,2191,316,14.422638064810588,32.93354430379747,0,0.370253164556962,52.1,25.3,74.8,13.9,35779,29,33,82.3,23.2,17.7,34.7,18.2,3.5,2.7,0,59.1,2.7,33.3,37.6,7.7,8.1,13.2,27.5,0.3,7.2,0,0,92.5,0,75.4,23.8,22.6,1.1,0.1,0
6029003122,Bakersfield,93307,Kern,35.3031439,-119.0121407,625.1204784,5.88,2418,297,12.28287841191067,35.63636363636363,0,0.4612794612794613,55.2,11.3,72.4,7.1,43903,20.7,22.2,85,25.3,12.8,30,20,2.8,6.2,2.9,61.9,9.1,43,44.2,6,2.1,4.7,33,0.6,2.1,0,0,97.3,0,62.7,28.5,27.8,0.6,0.1,0
6029003123,Bakersfield,93311,Kern,35.3050623,-119.0986803,528.9694009,4.97,4731,582,12.301838934686113,32.83161512027491,0,0.3247422680412371,57.2,11.1,91,7.9,88570,6.2,4.5,80.1,8.2,6.7,23.6,27.8,7.2,18.4,8.1,85.1,26.6,29.1,51,2.6,7.3,9.9,20.6,1.2,47.7,2.8,0,44.5,3.7,45.1,12.8,6.3,3.8,2.4,0.3
6029003124,Bakersfield,93313,Kern,35.3070654,-119.0655635,528.9694009,3.22,1433,297,20.725750174459176,33.21212121212121,0,0.37373737373737376,58.9,15.3,89.1,9.8,63559,12.6,13.5,93.2,7.2,9.3,26.1,31.6,6,14.9,4.9,83.4,19.8,30.4,46.9,1.7,10.9,10,18.4,1.3,58.6,0,0,38.1,2,49.2,11.7,5.7,0.8,4.7,0.5
6029003202,Greenfield,93307,Kern,35.271205,-119.0038623,951.9111207,4.81,4833,400,8.276432857438444,29.19875,0,0.21,60,13.8,77.7,6.3,47760,20.4,22.1,86.8,28.4,12.6,29.1,18.9,4.8,5,1.2,59,6.2,43,44.5,2.2,3,7.2,33,0.2,9.1,0,0,90.7,0,67.6,30.7,28.7,1.6,0.3,0
6029003203,Bakersfield,93314,Kern,35.3510229,-119.1515136,528.9694009,5.26,584,17,2.910958904109589,22,0,0,60.2,9.1,89.2,8.9,85347,2.9,3.8,88.1,2.1,8.5,20.8,30.4,10.2,17.3,10.7,89.4,28,24.3,57.4,3.8,4.3,10.2,11.7,5.1,43.3,0,0,51.5,0,15.7,5.8,4.2,0,1.1,0.5
6029003204,Unincorporated Kern County area,93311,Kern,35.2305045,-119.1191249,933.5564393,3.83,2380,151,6.34453781512605,28.986754966887418,0,0.2185430463576159,55.1,3.3,92.6,5.6,109227,2.7,3.4,85.4,4.4,3.1,16.1,24.1,8.1,25.6,18.6,92.5,44.2,23.9,64.5,0.9,5,5.7,23.4,4.8,51.8,4.9,1.2,28.4,8.8,50.2,9.8,4.2,1.8,3.6,0.3
6029003205,Bakersfield,93313,Kern,35.2885017,-119.0427006,630.2713872,4.39,2848,99,3.476123595505618,31.494949494949495,0.10101010101010101,0.3333333333333333,67.2,8.9,86.6,7.3,63699,12,16.6,86.3,16.2,10.5,32.9,22.2,5.3,11,2,73.4,13,33.5,50.2,0.6,5.4,10.4,31.6,0.7,37.9,0.7,0,60.7,0,54.5,24.4,15.5,5,3.4,0.5
6029003206,Bakersfield,93313,Kern,35.2667571,-119.0713629,897.8321634,5.08,4048,153,3.7796442687747036,22,0,0,61.9,9.3,84.3,8.3,71458,14.9,17.5,82.3,11.3,16.2,30.2,22.5,7.4,9.5,2.9,72.4,12.3,27.8,57.6,2.4,3.2,9.1,25.3,2.4,49.5,0,0,48.2,0,56,18.7,10.7,5.9,2,0
6029003303,Unincorporated Kern County area,93252,Kern,35.0702231,-119.451887,519.586896,6.06,364,28,7.6923076923076925,33.785714285714285,0,0.39285714285714285,44.3,17.5,89.1,17.1,41563,25.6,34,84.7,5.7,14.2,51.8,15.1,10.1,2.8,0.3,80.1,3,34,42.5,0.3,7.8,15.3,6.8,6,37,0,0,57,0,40,2.8,2.8,0,0,0
6029003304,Unincorporated Kern County area,93251,Kern,35.2582904,-119.5019126,788.3222827,5.39,562,36,6.405693950177936,28.11111111111111,0,0.2222222222222222,44.9,16.8,82.8,15.7,52321,10.4,14.9,75.9,17.3,17.2,33.4,20.5,5.7,4.2,1.5,65.5,5.8,24.6,52.8,2.5,9,11,34.6,1.6,6.8,0.6,0.7,88.9,1.4,90.5,26.6,25,0.6,1,0
6029003305,Frazier Park,93225,Kern,34.8027858,-118.9619081,527.3579307,5.53,599,57,9.515859766277128,24.894736842105264,0,0,41.1,11.2,88.6,14.6,38850,7.4,19.3,80.4,2.7,7.2,34.8,29,7.3,13.2,5.9,90.2,19.1,13.3,57.9,2.9,6.2,19.8,8.1,27.6,14.7,12.2,0,36.2,9.3,47.3,6.3,3.6,1.1,0.9,0.8
6029003306,Unincorporated Kern County area,93225,Kern,34.9235317,-119.1500356,793.5527233,3.52,966,50,5.175983436853002,25.8,0,0,44.7,14.3,87,13.6,41887,8.4,14.6,76.7,3.3,3.7,33.1,28.7,9.7,15.9,5.5,93,21.5,25.4,48,1.2,7.3,18.1,10.1,23.5,39.5,0.6,0,36.4,0,48.2,6,3.1,0,2.9,0
6029003400,Unincorporated Kern County area,93268,Kern,35.1650721,-119.4672721,517.0115913,7.25,924,66,7.142857142857143,27.90909090909091,0,0.19696969696969696,51.4,12.5,78.5,9.2,31112,32.3,40.9,79.2,14.4,19.2,28.3,21.5,11.3,3.8,1.5,66.4,5.3,35.3,40.5,2.5,12.5,9.1,22.5,0,3,0,0,97,0,85,20.3,19.8,0,0.5,0
6029003500,Taft,93268,Kern,35.1445259,-119.4610717,517.0115913,5.67,1492,159,10.656836461126005,25.238993710691823,0,0.0880503144654088,41.9,8.6,85.6,13.5,49583,20.2,21.2,79,5.7,15.3,38.8,20,10.5,5.6,4,79.1,9.7,26.6,42.1,4.9,11.6,14.8,11.7,0,10.6,0,0,89.4,0,87,10.9,10.1,0.3,0.5,0
6029003600,South Taft,93268,Kern,35.1294919,-119.4622032,517.0115913,6.75,1219,278,22.80557834290402,30.776978417266186,0,0.302158273381295,40.9,10.8,84.1,9.7,55859,17.6,21.6,60.3,8.7,10.7,32.1,31.9,10.7,3.9,2,80.6,5.9,34.6,42.9,4.7,9.2,8.5,12.5,2.8,2.1,0,0,90.8,4.3,68.9,7.6,7.4,0.2,0,0
6029003700,Unincorporated Kern County area,93206,Kern,35.3940158,-119.4164905,869.9064944,5.9,928,84,9.051724137931034,31.821428571428573,0,0.27380952380952384,44.6,13.2,85.8,5.9,47353,20.9,23,94.1,25.9,13.3,27.1,19,8.5,3.9,2.3,60.8,6.1,24.8,52.2,4.9,10.3,7.8,23.5,0.3,3.7,0,0,96,0,70.7,28.9,28.4,0.2,0.2,0.2
6029003803,Rosedale,93314,Kern,35.4121942,-119.1994667,895.2856607,3.98,1720,45,2.616279069767442,22,0,0,64.6,9.2,95.8,6,104191,4.2,6.6,91.1,1.4,5.5,16.8,24.9,15.6,23.4,12.3,93.1,35.8,34,54.2,1.6,1.5,8.7,5.3,17.4,28.3,0,0,54.3,0,44.4,2.2,2.1,0,0.1,0
6029003804,Bakersfield,93312,Kern,35.4156972,-119.1367966,797.4475744,4.14,3673,373,10.155186496052274,26.262734584450403,0,0.06166219839142091,62.3,2.8,94.6,6.3,91537,5,5.5,85,1.5,6,21.1,34.4,7.8,21.9,7.3,92.5,29.2,25.9,59.9,0.3,3.6,10.2,6.8,0.1,54.8,0,0,43.1,2,34.2,2.1,1.5,0,0.6,0
6029003805,Bakersfield,93312,Kern,35.4102215,-119.1199953,700.769359,2.48,2546,243,9.544383346425766,27.123456790123456,0,0.15637860082304528,58,9.9,93.7,7.2,94493,0.5,1.2,92.5,1.7,3.3,16.1,37.8,11.9,21.5,7.6,94.9,29.2,25.8,62.1,0,3.6,8.5,12.1,1.5,31.7,1.2,0,56.3,9.3,14.7,5.7,4.3,0.9,0.5,0
6029003806,Bakersfield,93312,Kern,35.4094908,-119.1014197,528.9694009,3.41,1120,29,2.5892857142857144,23.03448275862069,0,0,65.4,5,92.6,9.8,99583,7,6.1,84.1,1.3,3.7,22.9,27.2,11.1,22.1,11.6,95,33.8,22.5,57.9,1.2,4,14.4,15.6,3.6,61.2,12.8,0,17.4,5.1,25.2,6.7,1.1,2.9,2.4,0.2
6029003807,Greenacres,93312,Kern,35.390736,-119.1188846,618.2927271,3.63,723,21,2.904564315352697,22,0,0,56.8,14.8,90.7,12.4,66528,6.7,9.8,89.4,2.2,4.4,32.7,24.3,13.6,14.1,8.6,93.4,22.7,28.1,52.5,0,4.7,14.7,2.4,10.1,0,0,0,78.5,11.4,0,0.8,0.5,0.3,0,0
6029003808,Bakersfield,93312,Kern,35.3914329,-119.1006532,654.8290827,4.56,1255,112,8.92430278884462,24.803571428571427,0,0.07142857142857142,68.1,5.7,94.9,9.8,72727,6.2,7.7,82.8,0.4,2.8,18.7,32.9,14.2,20.2,10.6,96.7,30.9,33.6,49.5,2.4,6,8.5,10.8,0,42.7,6.7,0,41,9.6,33.3,4.3,2.8,0,1.6,0
6029003809,Rosedale,93314,Kern,35.3695847,-119.2028983,887.8512808,3.78,2790,117,4.193548387096774,29.692307692307693,0,0.23076923076923078,58.3,5.8,96.1,8.4,101568,3.4,5.1,87.6,3.9,7.2,23.4,24.6,11,19.7,10.3,89,30,23,61.1,2.5,4.6,8.8,13.3,0.9,34.9,16.6,0,47.6,0,50.5,6.8,5,0.7,0.5,0.7
6029003810,Rosedale,93312,Kern,35.3762338,-119.1367221,712.1308719,2.86,574,41,7.142857142857143,32.853658536585364,0,0.2926829268292683,59.5,6.7,98,7,139643,2.1,3.8,93.2,1.1,3.8,14.9,23.9,5.7,28.1,22.4,95.1,50.5,20.6,65.5,0.8,7.5,5.7,9.3,12.6,12.6,0,0,43.7,31.2,54.3,1.8,1.6,0.2,0,0
6029003811,Greenacres,93312,Kern,35.3762031,-119.1189923,708.1941555,4.17,616,67,10.876623376623376,26.029850746268657,0,0.13432835820895522,54.6,9.1,92.1,11.8,70516,5.1,8.3,81.2,7.2,7.5,26.7,28.6,10.4,13.2,6.5,85.3,19.7,21.5,59.3,0.5,6.6,12.2,8.1,11.2,8.2,0,0,80.7,0,58.8,5.2,4.9,0.1,0.2,0
6029003812,Bakersfield,93312,Kern,35.3706406,-119.1027529,665.1339681,4.06,1207,31,2.568351284175642,22,0,0,53,9,94.6,11.1,75109,5.6,7.7,76.2,2.5,5.7,20.3,29.8,10.7,18.8,12.3,91.9,31,30.9,47.4,1.9,11,8.9,12.1,9,43,0,2.5,40.1,5.4,52,7.1,4.4,0.2,2.2,0.4
6029003813,Bakersfield,93312,Kern,35.3608118,-119.1422863,670.3466231,4.44,1907,118,6.1877294179339275,24.71186440677966,0,0,58,5.3,90.6,5.8,116813,4.1,4.3,91.7,0.7,3.3,18.8,27.9,8.6,23.8,17,96,40.7,23.2,64.2,0.5,6.9,5.2,10.3,4.1,59.7,1.4,0,25.7,9.2,27.5,3.4,1.6,1.1,0.7,0
6029004000,Unincorporated Kern County area,93263,Kern,35.516438,-119.2918485,802.5293271,4.42,1814,161,8.875413450937156,29.267080745341616,0,0.2422360248447205,48.6,11.3,79.1,7.9,42500,13.4,15.7,86.1,26.4,15.9,31.4,16.7,3.4,4.7,1.5,57.7,6.3,28.3,57.2,4.5,1.6,8.5,29.4,0,0.8,0,0,99.2,0,77.7,35.7,35.6,0,0.1,0
6029004101,Shafter,93263,Kern,35.5063506,-119.2719891,718.6454822,5.32,1166,92,7.890222984562607,32.65217391304348,0,0.34782608695652173,43.1,10.9,92.4,10.4,45530,18.6,22.6,91.2,21.1,11,29.2,22.1,4,9.1,3.6,67.9,12.7,32.5,47.3,8.1,5.8,6.3,22.4,0.6,0.8,0,0,97.3,1.3,69.2,24.1,23.7,0,0,0.4
6029004102,Shafter,93263,Kern,35.4961858,-119.2738672,718.6454822,5.04,1386,197,14.213564213564213,34.84263959390863,0,0.4517766497461929,43.5,23.5,77.3,8.9,32150,30.9,30.7,79.9,39.7,14.8,25.4,11.8,5.4,2.6,0.3,45.5,2.9,28.7,49.3,3.7,8.7,9.5,34.3,0,0,0,0,100,0,85.4,47.5,47.5,0,0,0
6029004200,Unincorporated Kern County area,93263,Kern,35.4822316,-119.3805277,839.2897813,3.45,336,11,3.2738095238095237,24.272727272727273,0,0,51,13.9,78.1,7,41645,35.4,38.9,88.9,24.7,20.8,24.8,17.7,2.6,7.1,2.3,54.5,9.4,39.5,41.1,5.1,6.9,7.3,29.7,3.1,0.8,1.6,0,94.1,0.5,75.2,32.1,31.8,0,0.3,0
6029004301,Unincorporated Kern County area,93280,Kern,35.5738555,-119.3509151,850.6159997,6.44,2411,224,9.290750725839901,33.58482142857143,0,0.4017857142857143,54.2,16.1,77.3,7.2,43323,21.7,26,87.6,33.5,14.7,29.9,14.3,3.5,2.4,1.8,51.8,4.2,42.2,40.4,5.3,6.3,5.8,31.3,0.3,1.1,0,0,98.7,0,73.4,40.2,39.7,0.5,0,0
6029004401,Wasco,93280,Kern,35.5937099,-119.3476988,743.3729644,4.91,1679,257,15.306730196545562,35.21206225680934,0,0.38132295719844356,51.4,17.8,74.9,5.7,45781,21.6,23.6,89.1,31,13.4,23.4,16,8.4,3.8,4,55.6,7.8,31.5,54.3,0.7,6.8,6.8,32.9,0.6,0,0,0,99.4,0,82.9,38.8,38.8,0,0,0
6029004402,Wasco,93280,Kern,35.5917344,-119.3337642,743.3729644,7.15,1238,197,15.91276252019386,33.954314720812185,0,0.39593908629441626,48.1,18,77.8,6.1,22344,56.5,57.1,79.8,42.7,18.2,24,10,2.9,2,0.3,39.1,2.3,43.5,36.9,2.8,6.9,9.9,39.1,1.1,0,0,0,98.9,0,84.9,47.9,47.9,0,0,0
6029004500,Unincorporated Kern County area,93249,Kern,35.6497752,-119.7746623,983.9030536,5.07,834,134,16.06714628297362,29.261194029850746,0.09701492537313433,0.2537313432835821,47.7,6.7,80,2.9,32138,29.5,34.5,92.6,46.9,12.3,25.6,8.8,3.9,1.8,0.6,40.8,2.5,28.4,60.2,4.3,4,3.3,46.7,0,0.6,0,0,99.4,0,93,63.1,62.8,0,0.1,0.2
6029004604,Unincorporated Kern County area,93250,Kern,35.6819031,-119.1909489,859.1671737,5.76,3510,701,19.97150997150997,32.96291012838802,0,0.3751783166904422,57.8,13.8,72.7,6.6,50261,16.9,21,85.6,33.7,13.1,28.2,13.4,3,7.3,1.4,53.2,8.7,34.5,50.5,2.2,5.8,7.1,44.3,0.1,21.1,0,0.4,78.5,0.1,66.9,44.3,37.9,0,6.4,0
6029004701,Unincorporated Kern County area,93250,Kern,35.6738272,-119.2425798,667.1224595,4.23,2205,282,12.789115646258503,30.365248226950353,0,0.23404255319148937,54.2,17.8,76.3,6.9,33592,38,41.2,89.6,32.6,20.1,25.9,15.1,1.7,2.7,1.9,47.3,4.6,35.6,49.9,5,5.9,3.7,34.1,0,1.2,0,0,98.8,0,82.8,42.6,42.1,0,0,0.5
6029004702,Unincorporated Kern County area,93250,Kern,35.6752697,-119.2157446,667.1803623,4.3,1039,135,12.993262752646777,33.111111111111114,0,0.37037037037037035,55.6,17.3,67.6,4.3,37885,27.1,28.1,92,50.1,13.6,26.3,7,1.8,0.6,0.6,36.3,1.2,40.4,40.1,2.2,7.5,9.8,39.4,0,0.4,0,0,99.6,0,79.5,52.2,52.2,0,0,0
6029004800,Delano,93215,Kern,35.7653256,-119.2527683,597.6467493,5.12,2858,313,10.951714485654303,32.07987220447284,0.11182108626198083,0.3546325878594249,51.3,17.3,81.7,3.9,26337,47.8,50.2,91.2,41.4,14.5,25,12.8,1.5,3.3,1.4,44.1,4.7,39.6,40.4,5.1,7.1,7.7,40.9,0,6.2,0,0,93.8,0,80.6,48.9,47.2,0.1,1.5,0
6029004901,Delano,93215,Kern,35.7837173,-119.2462266,520.5805404,5.94,1229,111,9.03173311635476,31.22972972972973,0,0.2882882882882883,53.9,18.4,80.1,7,30849,35.3,34.6,85.8,35.9,12.8,21.4,21.4,1.8,4.7,2,51.2,6.7,28.4,47.3,1.9,12.2,10.3,44.1,0,29.6,0,0,70.4,0,70.8,41.3,34.3,0,7,0
6029004902,Delano,93215,Kern,35.7830778,-119.2321782,520.5805404,5.85,2181,206,9.445208619899129,31.053398058252426,0,0.3155339805825243,64.2,16.3,72.6,7.4,49313,17.7,20.1,92.5,28.7,9.4,30.8,16.1,4.8,9,1.2,61.9,10.2,31.3,47.1,5,10.1,6.5,43.1,0,32.4,0,0,67.6,0,63,40.8,31.1,0,9.7,0
6029005003,Delano,93215,Kern,35.7436341,-119.2324678,520.5805404,4.94,746,218,29.222520107238605,33.444954128440365,0,0.3761467889908257,54.5,16.4,78.8,5.6,30679,35.8,37,89.5,40.5,9.7,25.8,12.8,3.4,6.3,1.5,49.8,7.8,29.4,51.5,5.5,8.1,5.4,39.9,0,15.3,0,0,84.7,0,79,48.9,46.4,0,2.6,0
6029005004,Delano,93215,Kern,35.770351,-119.235974,520.5805404,6.34,1625,206,12.676923076923076,29.79126213592233,0,0.24271844660194175,54.3,8,88.5,6.9,42526,15.5,20.8,89.8,24.5,8.5,27.5,22.7,8,6,2.7,67,8.7,34.9,48.7,4.8,5.6,6.1,34.3,0,27.5,0,0,72.5,0,67.8,40.8,34.5,0.8,5.5,0
6029005103,Unincorporated Kern County area,93308,Kern,35.484358,-118.9832964,958.1362472,5.6,431,5,1.160092807424594,22,0,0,39.8,9.7,94.7,21.8,42222,5.4,8.6,89.8,3.4,11.2,38,23.1,6.4,10.7,7.1,85.4,17.9,22,42.3,0.8,12.6,22.3,9.2,14.3,12.6,0,0,57.8,15.2,43.5,2.8,2.8,0,0,0
6029005104,Bakersfield,93306,Kern,35.4390643,-118.8225658,651.2162684,4.48,623,43,6.902086677367576,34.55813953488372,0,0.4186046511627907,46.3,4.2,93.1,9.1,91429,5.2,8.4,93.1,1,0.6,18.7,25.7,10.4,28.8,14.7,98.3,43.5,17.8,65.9,0,12.9,3.4,6.8,36.6,26.5,0,0,29.6,7.4,26.1,4.4,1.9,0.6,0.6,1.2
6029005201,Unincorporated Kern County area,93285,Kern,35.6862875,-118.5033077,1086.747907,4.98,787,3,0.3811944091486658,22,0,0,38.6,8.8,88.9,22.8,43777,6.1,11.5,88.4,2.9,4.5,31.9,28.6,8.8,14.8,8.5,92.6,23.3,16.8,58.2,1.2,8.5,15.3,3.7,29.5,21.6,0,0,40.5,8.4,42.6,0.9,0.9,0,0,0
6029005203,Unincorporated Kern County area,93283,Kern,35.5169895,-118.2658355,958.6418205,2.69,605,13,2.1487603305785123,22,0,0,22.7,14.8,89.6,31.5,31278,23.4,29.9,93.5,1.9,14.8,30.8,29.8,7.8,9,6,83.3,15,14.9,48.6,3.1,14.4,19.1,1,0,0,25,0,29.2,45.8,70.8,0.9,0.9,0,0,0
6029005204,Unincorporated Kern County area,93285,Kern,35.476284,-118.6143672,685.2416312,7.11,1045,46,4.401913875598086,37,0,0.5,36.4,14.9,75.2,29.1,22195,28,35.4,93.1,4.5,12.4,39.2,29.4,5.6,6.7,2.2,83.1,8.9,32.6,39.9,1.4,10.7,15.3,2.6,5.4,0,0,0,91.3,3.4,49,2.7,2.7,0,0,0
6029005300,Unincorporated Kern County area,93555,Kern,35.7285096,-117.7286899,433.5263759,2.87,462,23,4.978354978354979,22,0,0,44,23.4,90,9.7,30517,24.8,33.5,61.1,8.7,10.3,28,24.7,9.2,15.3,3.9,81,19.2,28.8,43,7.2,3.6,17.3,7.2,0,6.2,0,0,93.8,0,65.8,3.8,3.6,0,0.2,0
6029005401,Ridgecrest,93555,Kern,35.6445188,-117.6877641,439.4025705,4.18,1416,15,1.0593220338983051,22,0,0,50,7.8,92.6,15.5,62910,11.9,13.5,76.9,4.5,6.9,25.2,23.8,9.6,20.8,9.3,88.6,30.1,20.1,52.4,1.3,12.8,13.3,13.4,1.8,39.1,2.2,0,56.9,0,37.5,6.1,3.8,0,2.3,0
