census_tract,total_pop,county,zip,approximate_location,longitude,latitude,ces_4_0_score,ces_4_0_percentile,ces_4_0_percentile_range,ozone,pm2_5,diesel_pm,drinking_water,lead,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score,children_10_years_percent,pop_10_64_years_percent,elderly_64_years_percent,hispanic_percent,white_percent,african_american_percent,native_american_percent,asian_american_percent,other_multiple_percent,disadv_designation,avg_maternal_age
6019001100,2780,Fresno,93706,Fresno,-119.7816961,36.7096952,93.1835697319383,100,95-100% (highest scores),0.060311,13.90634758,1.122711827,733.946935,89.60085405,1.001924749,4859.094604,1037.095744,70.5,54.25,3.1,0,6,78.9774037081157,9.64312530553094,129.54,7.8,21.47,44.5,16,76,12.8,30.3,93.1551088359644,9.66321257678688,18.71,72.55,8.74,74.03,2.52,19.78,0.07,0.97,2.63,1,29.5
6077000700,4680,San Joaquin,95206,Stockton,-121.2878729,37.9431727,86.65379027372,99.9873928391326,95-100% (highest scores),0.04588368,11.88408494,0.538105428,389.8465692,77.30227239,63.13257433,519.6280009,856.395935,61.9,78.6,1.27,13,9.25,73.4349932598651,8.96639809068491,105.88,6.88,20.26,46.4,29.7,73.2,19.8,31.2,93.1654081630547,9.66428095176186,12.41,77.26,10.32,66.92,8.14,8.35,0,14.94,1.65,1,37
6037204920,2751,Los Angeles,90023,Los Angeles,-118.1974975,34.0175004,82.3939086147886,99.9747856782652,95-100% (highest scores),0.04791979,12.25164028,0.780832555,787.9403354,92.56365969,0,3682.693278,2522.622269,38.75,20.5,11.62,7,4.85,77.6731771907126,9.48387950681369,76.1,7.11,20.87,52.2,17.1,62.6,6.4,20.3,83.7518139316055,8.68778526293937,13.34,72.59,14.07,97.27,1.71,0.84,0,0,0.18,1,35.026315789473685
6019000200,2689,Fresno,93706,Fresno,-119.8055044,36.7354914,80.7454762764767,99.9495713565305,95-100% (highest scores),0.060311,13.81895941,1.389658091,733.946935,75.41453511,16.62549609,1975.207988,909.6508821,10.5,28.25,0.35,0,0,66.8259503134608,8.15943525967881,139.08,10.25,22.64,43.6,20,72.7,13.7,32.7,95.398872904204,9.89596383900412,18.59,71.18,10.23,73.67,6.14,11.86,0.11,8.07,0.15,1,28.964285714285715
6037542402,3306,Los Angeles,90221,Compton,-118.2124134,33.881969,80.7088130303389,99.9369641956631,95-100% (highest scores),0.04259906,12.25258001,0.519798375,459.7365647,91.08803398,0.406702708,12491.99626,1480.520959,19.4,53.3,2.72,10,5.5,76.4366069619929,9.33289452750615,86.77,6.28,22.2,33.1,NA,43.5,9.3,23.7,83.3661502036823,8.64777939924981,11.34,77.53,11.13,65.34,0.54,33.55,0,0.57,0,1,30.035714285714285
6019001000,4255,Fresno,93706,Fresno,-119.804314,36.6977507,80.5451374220615,99.9243570347958,95-100% (highest scores),0.060311,13.55379682,0.096560751,790.5904927,65.01360121,1321.966958,3178.098409,243.2723063,15.45,20,0.56,0,5,66.3543495286784,8.10185289753064,139.35,8.76,22.68,44.2,21.7,79.5,15.4,33.3,95.83852416313,9.941569964398,21.95,71.96,6.09,60.75,1.74,21.83,0.31,14.01,1.36,1,23.147540983606557
6019001202,4561,Fresno,93725,Unincorporated Fresno County area,-119.7410277,36.7026849,79.1730283516684,99.899142713061,95-100% (highest scores),0.06133785,13.96606425,0.202941599,788.309634,60.35891917,8.993621886,25576.25792,438.594055,31.15,48.55,1.205,0,7,71.648924704289,8.74831947481469,89.27,6.83,14.13,52.4,22.4,72.2,16.3,30.8,87.2444414535033,9.05008425670754,20.87,70.42,8.7,79.92,1.45,5.11,0,13.53,0,1,45.275862068965516
6037203300,2000,Los Angeles,90033,Los Angeles,-118.2077883,34.0588723,77.3490968003318,99.8739283913263,95-100% (highest scores),0.04939042,12.57687534,1.052674887,798.8679924,74.6757328,0,1894.993347,2125.866346,16.8,47.55,2.09,13,0.5,74.4620514979824,9.09180169755512,65.53,6.16,13.45,52.1,28.4,71.7,11.9,28.3,82.014461218827,8.50756531800861,7.7,84.5,7.8,75.55,2.85,10.45,0,6.95,4.2,1,31.166666666666668
6037291220,3640,Los Angeles,90247,Los Angeles,-118.286709,33.8771395,77.2532794028701,99.8613212304589,95-100% (highest scores),0.04125212,12.0660607,0.636925218,805.5744112,66.06909831,66.49670991,19774.78971,3455.239256,16,37.55,7.28,16,4.2,81.9002151333833,10,64.77,7.77,12.99,31.6,20.1,51.5,4.5,26.1,74.4735520772582,7.72532794028702,12.77,73.16,14.07,69.34,3.98,8.43,0,16.32,1.92,1,37
6037243100,6772,Los Angeles,90059,Los Angeles,-118.2350934,33.9327963,76.8514849793866,99.8361069087241,95-100% (highest scores),0.0438112,12.0902374,0.805468911,787.9403354,75.62771597,0,8878.613322,2484.965675,16.9,13.15,1.22,0,0.2,63.8979511636877,7.80192714507807,129.2,9.48,26.48,44.8,12.4,73.5,15.6,41.2,94.9588654728136,9.85032076694911,22.65,70.85,6.5,67.22,1.86,30.38,0,0.22,0.32,1,27.48913043478261
6037227010,5705,Los Angeles,90011,Los Angeles,-118.2469968,34.0185256,76.6535544451483,99.8234997478568,95-100% (highest scores),0.04632538,12.09940492,0.565082216,787.9403354,95.59372496,0,2762.896647,832.5616204,53.15,4.55,3.065,7,7.25,70.2117141979963,8.57283635746853,68.48,5.57,21.83,63.2,28.3,68.6,8.4,39.5,86.1971503249783,8.94144612691328,19.16,75.23,5.61,92.92,0.56,5.33,1.19,0,0,1,32.136986301369866
6037226001,2615,Los Angeles,90021,Los Angeles,-118.2502739,34.0244835,76.5227620443192,99.8108925869894,95-100% (highest scores),0.04632538,12.15802236,0.628748892,787.9403354,97.65588113,0,2607.823324,2429.418553,49.05,8.6,4.435,7,9.5,75.7583242418543,9.25007634210407,72.02,5.24,13.67,44.6,28.1,71.9,9.6,40.8,79.7499582321054,8.2726627558744,24.21,70.9,4.89,83.71,0.38,15.56,0.34,0,0,1,NA
6019000300,4225,Fresno,93706,Fresno,-119.8010347,36.726462,76.3989929246475,99.798285426122,95-100% (highest scores),0.060311,13.77605928,0.692992564,733.946935,82.05009988,59.94428045,2385.267741,641.6004036,15,22.5,0.285,0,1,68.4294982808718,8.35522814798801,139.35,8.07,22.68,38.4,14.2,70.2,NA,18.8,88.1484062777001,9.14385479025427,17.96,68.97,13.07,66.3,5.25,22.49,0.26,2.91,2.79,1,31.63963963963964
6037239202,5999,Los Angeles,90001,Los Angeles,-118.2649765,33.9856783,76.2397368207962,99.7730711043873,95-100% (highest scores),0.04490202,12.14495497,0.231532617,787.9403354,91.13007675,0,3873.586792,1052.626827,127.95,44.6,0.56,0,6,67.229613783148,8.20872248914821,84.75,6.38,21.32,52.9,23.3,57.5,9.1,46,89.534612577356,9.28764943894545,16.87,79.48,3.65,91.6,0.12,7.05,0.68,0,0.55,1,33.42857142857143
6037206050,2031,Los Angeles,90023,Los Angeles,-118.2244531,34.0299036,75.9855750331634,99.7604639435199,95-100% (highest scores),0.04753555,12.41537427,1.141426645,787.9403354,65.2481266,0,2566.769979,3665.685846,33.55,13.75,9.24,7,23.1,76.2912819194124,9.31515036867288,51.49,10.32,12.45,43.8,22.1,58.9,9.6,25.6,78.63690798774,8.15720326842013,8.91,63.66,27.42,79.62,6.35,4.23,0.25,7.78,1.77,1,29.5
6037205120,3548,Los Angeles,90023,Los Angeles,-118.2117956,34.0187546,75.7242412549122,99.7478567826525,95-100% (highest scores),0.04716458,12.27407804,0.571346006,787.9403354,88.26029104,0,4157.740072,928.4647117,58.65,20,22.27,7,6.5,74.5568132352731,9.10337208685585,76.1,5.88,20.87,59,22.4,82.3,3.3,26.1,80.1895507291207,8.31826278574823,15.14,76.13,8.74,96.25,0.68,2.03,0,1.04,0,1,32.4
6077000300,2048,San Joaquin,95203,Stockton,-121.3020724,37.952421,75.6148450057368,99.7352496217852,95-100% (highest scores),0.04588368,11.66075863,0.771298909,389.8465692,64.24340503,148.9157792,477.2403259,726.7471757,76.15,132.85,1.17,13,4,70.4204142720393,8.59831859505523,154.59,6.15,17.19,30.4,20.2,68.2,8.8,24.6,84.7771235934843,8.79414320018589,15.82,66.5,17.68,51.9,14.36,18.21,0,12.84,2.69,1,25
6037226002,1820,Los Angeles,90021,Los Angeles,-118.2477686,34.0326196,75.5456955477896,99.7226424609178,95-100% (highest scores),0.04716458,12.25156535,0.703502823,787.9403354,64.02110818,0,2428.106649,1931.043768,58.7,28.3,6.875,7,15.05,76.4151864921334,9.33027909239104,134.16,5.83,14.79,25.7,24.4,44.5,8.7,21.4,78.0549110904944,8.09683127371807,4.34,89.95,5.71,43.57,33.46,11.43,0,8.3,3.24,1,37
6019000902,5191,Fresno,93706,Fresno,-119.8042772,36.717769,75.4649636828637,99.7100353000504,95-100% (highest scores),0.060311,13.68294343,0.255976308,733.946935,63.54793805,2103.597226,2610.47197,347.2769377,11.7,14,0.03,0,4.25,62.4827842372518,7.62913554445393,139.35,10.18,22.68,48.4,22.8,86.7,16.2,26.1,95.3575711239661,9.89167950197499,26.57,61.47,11.96,73.2,1.79,11.67,0,10.86,2.47,1,25.60248447204969
6099003700,4669,Stanislaus,95380,Unincorporated Stanislaus County area,-120.883606,37.4647928,75.3097180327778,99.697428139183,95-100% (highest scores),0.05605125,12.112570849999999,0.196139351,856.8067904,53.47884242,6840.375999,99.2162679,1013.66386,14,73.95,0.8,6,14.5,73.0716213763293,8.9220304558815,77.65,5.6,24.37,27.7,18.3,54.9,10.9,20,81.3715266799518,8.44087210923303,16.77,73.08,10.15,55.32,38.59,1.16,0,4.43,0.49,1,29.91390728476821
6019000400,5498,Fresno,93721,Fresno,-119.7762091,36.7276563,75.2959242740064,99.6848209783157,95-100% (highest scores),0.060311,13.88951512,0.673934208,733.946935,91.92164283,1.752535769,3010.157725,1162.415629,12.15,24.5,2.39,0,0.5,71.9597291939461,8.78626864126693,106.01,6.12,18.98,41.5,14.3,68.8,17.8,14.8,82.6137117584985,8.56972707621983,17.95,74.43,7.62,77.92,7.93,2.91,0.22,10.91,0.11,1,33.206896551724135
6037536104,3900,Los Angeles,90280,South Gate,-118.1782284,33.9448778,75.1077195959605,99.6722138174483,95-100% (highest scores),0.04539285,12.04869771,0.701754526,668.9439705,93.13724322,0,6048.803101,2127.781743,109.1,55.55,4.99,10,18.75,79.1403691860892,9.66302335802178,50.83,5.48,17.7,47.7,21,40.1,9.9,23.6,74.9301653486998,7.7726935776896,16.74,73.21,10.05,93.74,3.26,1.51,0,0.79,0.69,1,29.767857142857142
6037104703,2174,Los Angeles,91331,Los Angeles,-118.4005905,34.2552325,74.9790870230399,99.6596066565809,95-100% (highest scores),0.06718273,11.2284956,0.575805259,726.638249,73.81967782,0,758.059672,785.071341,43.2,51.5,1.585,4,18.2,70.7848301031604,8.64281369565143,77.81,6.74,12.79,49.9,18.7,63.4,NA,34.2,83.6315489698552,8.67530987747255,20.75,73.14,6.12,85.37,5.98,7.96,0.69,0,0,1,27
6037240500,7326,Los Angeles,90003,Los Angeles,-118.275663,33.9469248,74.9110079520607,99.6469994957136,95-100% (highest scores),0.0438112,12.0998549,0.320690199,787.9403354,84.23731346,0,6373.313395,3154.098167,0.95,16,0.06,7,7.2,63.3938381682429,7.74037504846589,113.88,7.07,27.88,50,14.2,63.7,12.7,38.4,93.2972366072019,9.67795584619737,17.13,76.59,6.28,72.13,0,26.74,0,0,1.13,1,29.415730337078653
6037535400,3553,Los Angeles,90002,Florence-Graham,-118.2314205,33.947117,74.9002137552798,99.6343923348462,95-100% (highest scores),0.04435661,12.07139901,0.27016451,718.2133156,85.22328496,0,5829.563232,994.4754349,117.3,58.5,1.405,0,2.2,65.5011041055718,7.9976718008489,101.27,6.51,25.19,48.9,21.4,53.4,8.9,33.1,90.2827175589271,9.36525224094962,13.2,80.47,6.33,89.36,0.65,9.46,0,0.17,0.37,1,22
6071001600,5363,San Bernardino,91761,Ontario,-117.6180131,34.0577805,74.6664449430909,99.6217851739788,95-100% (highest scores),0.06244084,13.78516102,0.418890994,796.6465081,90.81463445,0.015552863,1415.274027,842.733027,52.5,36,3.245,4,11,77.2719353638228,9.43488795944884,60.88,5.62,18.57,48.5,31.6,63.8,3.2,29.6,76.2910989495139,7.91386662608049,15.68,78.95,5.37,96.31,2.29,0.56,0,0.11,0.73,1,27.55045871559633
6037291210,5768,Los Angeles,90247,Los Angeles,-118.2870814,33.8886904,74.4445724862149,99.6091780131114,95-100% (highest scores),0.04192559,12.06226955,0.693445113,806.8045975,78.2715782,25.98560824,58279.08212,2511.594785,16.65,60.3,8.38,0,15.95,78.2309700687785,9.5519859064315,70.46,5.81,13.6,25.6,18,44.3,10.3,26.8,75.1319241355201,7.79362252158372,15.36,73.47,11.17,65.41,7.06,9.71,0.26,16.89,0.68,1,33.37931034482759
6037570403,4832,Los Angeles,90805,Long Beach,-118.2044859,33.8778668,74.3686763105795,99.5965708522441,95-100% (highest scores),0.04259906,12.4277485,0.9005652,328.9952303,91.10340978,0.287445612,11027.86328,1778.158275,2,10.75,0.63,10,5,67.4502616335118,8.23566354785049,84.23,6.85,18.48,45.2,14.9,57.6,9.8,32.4,87.0515682803169,9.03007703975349,25.17,70.88,3.95,84.25,3.48,4.74,0,6.71,0.83,1,22
6037532302,4881,Los Angeles,90023,Commerce,-118.1751711,34.0096885,74.0577266959319,99.5839636913767,95-100% (highest scores),0.0482775,12.15074524,0.937716114,524.0383936,91.75767121,0,3547.573242,2783.139002,103.9,47.75,5.155,7,6.25,77.4583026529563,9.45764336843403,56.57,6.38,18.99,43.5,21.2,50.1,6.4,16.4,75.4870732162639,7.83046302455304,15.35,71.95,12.7,97.48,1.48,0.72,0,0.14,0.18,1,39.27272727272727
6037542200,7155,Los Angeles,90221,Compton,-118.1971508,33.8868935,73.9205977923478,99.5713565305093,95-100% (highest scores),0.04259906,12.21728053,0.478172893,495.6008783,95.12588796,0.044693694,10830.04993,2630.563134,4.7,24.3,0.925,7,1.6,68.7961789492385,8.39999978476205,92.82,5.85,23.89,37.4,14.5,54.7,9.4,25.9,84.834272422501,8.8000713912449,15.16,75.77,9.07,71.45,1.05,26.25,0,0,1.26,1,30.807692307692307
6037534202,5748,Los Angeles,90201,Bell Gardens,-118.1611103,33.959603,73.8247157965468,99.558749369642,95-100% (highest scores),0.04632538,12.02968272,0.152149479,514.4746644,83.88457132,15.6512782,5064.103231,755.4452536,5.3,14,2.67,10,3.2,66.9784534039693,8.17805585673831,54.25,6.21,23.93,53.5,20.7,80.1,11.8,36.3,87.0235619389445,9.02717187187208,13.8,77.89,8.32,93.23,6.28,0.24,0,0.24,0,1,24.97872340425532
6037531302,6215,Los Angeles,90023,East Los Angeles,-118.1827241,34.0169019,73.7088722998116,99.5461422087746,95-100% (highest scores),0.0482775,12.21812171,0.583951912,673.5688622,94.87520163,0,3287.703288,2649.188078,36.85,12.6,2.39,7,2.5,73.5030666187331,8.97470983428132,62.39,5.75,17.48,49.1,31,56.4,6.6,25.3,79.1743478448572,8.21295324983775,16.96,75.74,7.3,99.5,0.5,0,0,0,0,1,28.8125
6037242600,4756,Los Angeles,90059,Los Angeles,-118.2502423,33.932376,73.3448594968005,99.5209278870398,95-100% (highest scores),0.0438112,12.0688233,0.84105,787.9403354,83.98276815,0,8898.52661,3529.731022,0,1.5,0.135,7,5,61.3257206077832,7.48785830512261,136.47,6.99,27.86,50.9,13.9,86.9,17.8,35.7,94.4272207702986,9.79517193142179,21.64,74.41,3.95,64,0.06,34.15,0,0,1.79,1,33.0548523206751
6037242700,6035,Los Angeles,90059,Los Angeles,-118.2426486,33.9363535,73.3326848978897,99.5083207261725,95-100% (highest scores),0.0438112,12.07407493,0.521843667,787.9403354,82.12176327,0,8065.676676,1794.888252,4.55,7.5,0.45,7,0.5,63.363020084407,7.73661216655091,110.5,8.37,23.51,44.4,10.9,66.5,8.6,45.6,91.375949670292,9.47865594386936,17.76,76.59,5.65,75.72,1.13,22.75,0.03,0.18,0.18,1,21.095744680851062
6037542401,4735,Los Angeles,90221,Compton,-118.2109036,33.8923624,73.1630047175589,99.4831064044377,95-100% (highest scores),0.04259906,12.15347903,0.255795105,459.7365647,96.26140867,0,13561.58,802.7858005,7.4,30.75,1.525,10,3.5,65.2991151464549,7.97300898906166,95.67,6.29,24.68,34.1,13.2,54.8,19.9,32.2,88.4615253077359,9.17633541087596,11.76,77.47,10.77,59.92,0.7,34.61,0,3.33,1.44,1,27.657894736842106
6037203500,2907,Los Angeles,90033,Los Angeles,-118.2185819,34.057226,73.0859581737601,99.4704992435703,95-100% (highest scores),0.04863521,12.84192716,0.955841034,761.1620823,89.22601962,0,1984.473328,3196.052323,78.65,39.85,5.08,7,0,73.8125082286451,9.01249259338739,81.13,6.02,16.94,33,22.4,65.4,3.9,29.1,78.1761301450944,8.10940562962398,11.66,75.37,12.97,77.23,4.88,3.27,0,14.62,0,1,NA
6037239201,3753,Los Angeles,90003,Los Angeles,-118.2771699,33.9857805,72.9334365746763,99.457892082703,95-100% (highest scores),0.04490202,12.05259566,0.784235883,787.9403354,91.63932226,0,3780.143188,3970.780012,27.6,19.05,0.225,0,1.25,65.1527230142816,7.95513453880107,113.88,6.38,27.88,51.8,18.3,52.7,6,43.6,88.3820952129149,9.16809592835224,18.28,76.85,4.88,83.8,0.72,14.97,0.16,0,0.35,1,33
6037219902,3809,Los Angeles,90016,Los Angeles,-118.368517,34.02931,72.7780146715032,99.4452849218356,95-100% (highest scores),0.04588368,11.84882762,0.357143826,787.9403354,79.90575428,0.136147237,2039.298991,2253.086852,7.1,30,1.045,7,2.5,70.9566184444337,8.6637890179987,88.26,8.33,15.22,32,13.7,46.1,6.2,31.6,80.9799455707314,8.40025242077221,6.17,83.93,9.9,67.39,9.19,15.54,0.42,4.09,3.36,1,NA
6037534201,4768,Los Angeles,90201,Bell Gardens,-118.1672627,33.9580353,72.6859617275051,99.4326777609682,95-100% (highest scores),0.04632538,12.02968272,0.884499173,514.4746644,86.02654813,7.894207374,5507.243246,3172.78691,23.7,27.5,4.235,10,1.95,78.207867194959,9.54916505012704,54.25,5.02,23.93,48.4,22.7,61.9,2.7,29.3,73.378745941015,7.61176095982738,20.62,72.17,7.21,96.14,2.06,0.99,0.29,0.42,0.1,1,34.25806451612903
6019001201,5935,Fresno,93725,Calwa,-119.7577716,36.7107523,72.6814130163563,99.4200706001009,95-100% (highest scores),0.060311,13.96295871,0.233374634,733.946935,78.43302346,0,11801.76794,470.2217476,91.8,82.55,2.1,0,21,70.4883368050935,8.60661192284973,104.05,5.26,16.42,50.1,19.9,59.4,16,20.4,81.4097245290631,8.44483446771826,21.26,73.19,5.54,81.08,5.32,3.94,1.63,7.85,0.17,1,39.405660377358494
6037540700,3230,Los Angeles,90059,Willowbrook,-118.2453429,33.9255436,72.5706675086486,99.3948562783661,95-100% (highest scores),0.04320513,12.09535727,0.350531451,434.0235573,84.86668385,0,11159.9799,2114.729333,5.25,18,1.9,7,1.25,64.429435487234,7.86682127541469,120.42,6.79,24.35,41.9,14.1,61.4,13,21.4,88.9297309096275,9.22490354972799,15.42,76.69,7.89,70.71,3.44,25.05,0,0.68,0.12,1,30.867924528301888
6037540901,4904,Los Angeles,90061,West Rancho Dominguez,-118.2717325,33.9194635,72.2529864979648,99.3822491174987,95-100% (highest scores),0.04259906,12.11292708,0.590351876,613.5402898,93.80099853,0,12166.54639,1070.0138240000001,13.05,33.1,0.635,0,5.5,65.2371961635774,7.96544869355125,121.6,8.26,19.26,45.6,17.7,45.9,6,40.6,87.4441382778528,9.07079930807415,11.95,71.94,16.11,74.02,3.02,21.29,0.27,0.83,0.57,1,35.62068965517241
6037533806,3794,Los Angeles,90201,Bell,-118.1704919,33.9722323,71.9976157771303,99.3696419566314,95-100% (highest scores),0.04632538,12.04351864,1.08804525,696.7315473,89.26640931,7.823058576,4605.206706,5116.249847,17,10.75,0.77,7,0,72.4317024272792,8.84389647930916,54.25,5.02,23.93,53.9,20.1,55.4,10,22.9,78.4801109902785,8.14093832346106,17.03,74.7,8.28,94.89,0.95,3.53,0,0.63,0,1,37
6037534102,6219,Los Angeles,90201,Bell Gardens,-118.1616452,33.9702059,71.8971217833275,99.3444276348966,95-100% (highest scores),0.04716458,12.02588499,0.317935675,518.1622491,91.6989307,31.24980798,4410.199951,1025.609038,14.2,11,1.375,7,0.5,69.1629001736101,8.44477637341622,54.25,5.08,23.93,51.4,29.5,61.5,11.5,28.9,82.0745472044859,8.51379818767688,20.53,73.32,6.14,98.49,0.26,1.25,0,0,0,1,39.5609756097561
6065030502,1963,Riverside,92507,Riverside,-117.3560514,33.9857419,71.8748977422678,99.3318204740293,95-100% (highest scores),0.06718273,12.37134098,0.890504304,693.8289152,87.81552242,6.21388e-4,625.5926615,1566.079784,21.5,33.5,0.93,0,0.2,67.0159555112141,8.18263485658388,60.49,7.89,17.44,44.9,17.9,59.5,17.8,23,84.6777310094835,8.78383295869986,13.65,80.9,5.45,81.61,10.09,8.1,0,0,0.2,1,NA
6037127400,6558,Los Angeles,91406,Los Angeles,-118.4782103,34.2102531,71.8472302501263,99.3192133131619,95-100% (highest scores),0.06350576,12.29587676,0.457370563,726.638249,70.56408298,0,685.6316884,2892.070994,59.3,31.3,2.36,2,0,68.4528260225551,8.35807646061397,77.98,7.86,19.65,28.9,22.8,48.6,4.6,35.4,82.8683773106736,8.59614417129279,19.73,74.34,5.93,76.75,16.3,1.14,0.24,4.09,1.48,1,30.79032258064516
6037534301,4320,Los Angeles,90201,Cudahy,-118.1852919,33.9599735,71.4032500454476,99.2813918305598,95-100% (highest scores),0.04588368,12.06526369,0.238462588,709.9739155,81.37031449,0,5265.72998,677.1907416,88.2,33,2.27,7,10.7,69.8823567227262,8.53262187515811,43.15,7.94,18.75,48.4,22.6,47.1,10,24.9,80.6715912999873,8.3682660605565,16,75.51,8.5,92.15,3.61,1.74,0,1.6,0.9,1,33.02564102564103
6037294701,3099,Los Angeles,90744,Los Angeles,-118.2549079,33.7780161,71.2944344774731,99.2687846696924,95-100% (highest scores),0.03892377,11.73680492,1.464675964,391.0791793,81.36721529,0,9756.536946,632.7478884,46.95,62.1,3.305,16,21,69.0982975285336,8.43688840328437,76.33,5.5,21.61,50.6,24.6,58.9,4.9,30.6,81.4626376589275,8.45032327910361,17.59,73.7,8.71,90.29,2.78,4.9,0,0.58,1.45,1,27.694444444444443
6037239330,2458,Los Angeles,90001,Los Angeles,-118.2631029,33.9783876,71.2445373289306,99.256177508825,95-100% (highest scores),0.04490202,12.14625901,0.202791434,787.9403354,90.5161062,0,4239.376709,1230.505058,68.15,28.25,0.445,0,2.7,65.0134949864476,7.93813482425731,113.45,6.68,27.79,50.1,7.8,61.2,6,41,86.5203452292409,8.97497194318519,15.66,77.5,6.83,86.66,0.77,11.55,0,0,1.02,1,42
6019001301,5342,Fresno,93702,Fresno,-119.7499923,36.732259,71.2143917061637,99.2435703479576,95-100% (highest scores),0.06133785,13.88830162,0.184039146,733.946935,92.75206034,1.85567879,2874.314311,685.4053619,5.5,15,0.3,0,0,59.4677908882646,7.26100545540874,118.84,8.28,20.72,51.3,26.7,79.3,11.8,31.3,94.5488280454669,9.80778655841883,16.92,73.85,9.23,89.91,3.26,0.19,0.26,5.9,0.49,1,19.171717171717173
6037570402,3400,Los Angeles,90805,Long Beach,-118.1986552,33.8685443,71.2143346008294,99.2309631870903,95-100% (highest scores),0.04192559,12.78098946,0.972570026,338.5575787,86.61243497,0.001011241,9572.14974,4072.827967,7.95,35.3,1.135,10,2.5,69.8446907803487,8.52802287107538,88.49,8.16,19.32,22.4,7,37.7,11.6,24.1,80.5015436887971,8.35062659627334,16.79,72.12,11.09,52.71,3.53,36.44,0,6.12,1.21,1,39.073170731707314
6037239702,4334,Los Angeles,90003,Los Angeles,-118.2750006,33.962202,70.7578541094618,99.2183560262229,95-100% (highest scores),0.0438112,12.116733,0.466711813,787.9403354,86.0914897,0,5194.089925,3032.755893,6.7,3.6,0.225,0,3,60.3525763919048,7.36903758965885,113.88,7.5,27.88,44,10.9,68.1,11.4,42.3,92.5654732143887,9.60204819809279,12.87,80.64,6.48,70.05,0.32,29.63,0,0,0,1,32.588235294117645
6037540400,2109,Los Angeles,90059,Willowbrook,-118.2282398,33.9326754,70.562171607022,99.2057488653555,95-100% (highest scores),0.0438112,12.0701055,1.092858969,669.9944656,75.12841966,0,8916.260049,2623.566956,54.5,20.8,1.555,0,1,66.5863060897336,8.1301747475621,122.71,5.33,25.25,54,16.3,55.9,7.7,22.7,83.6675788887058,8.67904735112621,11.81,83.4,4.79,84.21,0.19,15.6,0,0,0,1,18.666666666666668
6037296210,3132,Los Angeles,90731,Los Angeles,-118.2839528,33.7476138,70.5291018215325,99.1931417044882,95-100% (highest scores),0.03809217,11.70137136,1.096652435,391.0791793,76.76259975,0,5523.829834,856.100235,8,42.55,2.695,8,6.7,63.6462602334553,7.7711957324899,103.61,7.49,14.57,36.9,23.8,56,13.2,33.2,87.4914571437962,9.07570781246233,19.32,72.38,8.3,87.04,5.91,6,0,0.32,0.73,1,26.602649006622517
6037534302,3720,Los Angeles,90201,Cudahy,-118.1755664,33.9593595,70.4498346706394,99.1805345436208,95-100% (highest scores),0.04588368,12.03778507,0.727004539,673.9229165,81.65516408,0,5218.023356,661.0383819,56.35,18.05,3.925,7,1.95,67.3982679338141,8.22931512744488,46.98,7.67,20.41,53.2,13.1,57.9,8.7,32.1,82.5280206509214,8.56083812317361,14.22,79.54,6.24,96.53,1.53,1.4,0.16,0.38,0,1,27.897435897435898
6077003803,6299,San Joaquin,95231,French Camp,-121.2688218,37.885527,70.4214582438188,99.1679273827534,95-100% (highest scores),0.04753555,10.81852036,0.175628602,813.7824487,52.55320041,1036.100262,438.5243429,913.4255036,22.2,124.05,1.03,14,8.85,71.8233841390139,8.76962093714184,77.16,6.13,20.74,39,7.1,47.1,11.7,16.7,77.4121868874097,8.03015988360043,8.67,81.68,9.65,58.76,17.67,11.49,0.81,9.22,2.05,1,27
6037120020,3872,Los Angeles,91402,Los Angeles,-118.4548516,34.2188235,70.3290027519602,99.155320221886,95-100% (highest scores),0.06464682,11.81424877,0.169174004,726.638249,75.92891879,0,694.0063477,1444.132983,41.6,2.5,2.62,0,3,61.5787892007287,7.5187579300544,93.94,6.1,20.82,41.1,34.5,62.7,13.6,33.9,90.1723733679605,9.35380596186469,12.45,77.61,9.94,73.58,2.2,7.31,0,16.37,0.54,1,42
6037434004,3039,Los Angeles,91733,South El Monte,-118.0321896,34.0402202,70.2160870047862,99.1427130610187,95-100% (highest scores),0.05462941,12.03688662,0.890143974,821.0835388,89.28597257,4.203130469,2955.513346,1963.851443,6.25,12.25,0.405,5,1.25,72.1690238302,8.81182347478148,65.92,7.27,16.69,28,10.5,48.3,7.4,22.5,76.8167588852921,7.96839464677627,11.62,79.73,8.65,92.3,1.32,0.16,0,6.22,0,1,36
6019000901,2759,Fresno,93706,Fresno,-119.804301,36.7104697,70.2067530140061,99.1301059001513,95-100% (highest scores),0.060311,13.65016787,0.122092994,733.946935,62.70087888,2109.699244,2841.494995,364.259288,9.2,12.5,0.27,0,3.5,62.1168373194931,7.58445349848339,139.35,7.76,22.68,40.6,9.5,69.3,13.3,21.8,89.2359268846376,9.25666602452569,18.81,74.88,6.31,62.6,0.69,15.33,0,21.06,0.33,1,26.504950495049506
